Refrigerant,Molecular weight,Predicted crit temp /K,Acentric factor,No. of C,No. of F,No. of C=C,Temp /K,Liquid spec vol /[m^3/mol],Vapour spec vol /[m^3/mol],Vapour pressure /Pa,Dipole moment,Polarisability,Predicted crit pressure /Pa
R 1261zf,60.07,394.0151683,0.218,3,1,1,278.5342499,8.08E-05,0.006813392,317942.9208,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,280.1508289,8.11E-05,0.006473586,335598.4751,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,281.7578382,8.14E-05,0.006156069,353877.7256,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,283.3553347,8.17E-05,0.005859048,372787.3075,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,284.9433745,8.20E-05,0.0055809,392333.5305,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,286.5220137,8.23E-05,0.005320151,412522.3824,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,288.0913079,8.27E-05,0.005075461,433359.5328,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,289.6513124,8.30E-05,0.004845611,454850.3378,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,291.2020823,8.33E-05,0.00462949,476999.8446,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,292.7436721,8.36E-05,0.004426082,499812.7968,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,294.2761363,8.40E-05,0.004234463,523293.6402,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,295.7995288,8.43E-05,0.004053785,547446.5285,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,297.3139034,8.46E-05,0.003883272,572275.3294,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,298.8193134,8.50E-05,0.003722212,597783.6312,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,300.3158119,8.53E-05,0.003569952,623974.7498,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,301.8034517,8.57E-05,0.003425892,650851.7348,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,303.2822851,8.60E-05,0.00328948,678417.3773,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,304.7523644,8.64E-05,0.003160209,706674.2168,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,306.2137414,8.67E-05,0.003037608,735624.5487,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,307.6664675,8.71E-05,0.002921246,765270.4317,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,309.1105939,8.75E-05,0.002810724,795613.6953,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,310.5461717,8.78E-05,0.002705672,826655.9476,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,311.9732513,8.82E-05,0.002605748,858398.5831,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,313.3918831,8.86E-05,0.002510636,890842.79,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,314.8021172,8.90E-05,0.002420042,923989.5587,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,316.2040031,8.93E-05,0.002333695,957839.6892,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,317.5975903,8.97E-05,0.00225134,992393.799,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,318.9829281,9.01E-05,0.002172742,1027652.331,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,320.3600651,9.05E-05,0.002097684,1063615.561,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,321.7290499,9.09E-05,0.00202596,1100283.607,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,323.0899308,9.14E-05,0.001957382,1137656.435,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,324.4427558,9.18E-05,0.001891771,1175733.868,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,325.7875725,9.22E-05,0.001828963,1214515.593,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,327.1244284,9.26E-05,0.001768803,1254001.171,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,328.4533706,9.31E-05,0.001711147,1294190.041,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,329.7744459,9.35E-05,0.00165586,1335081.531,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,331.0877009,9.39E-05,0.001602814,1376674.865,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,332.3931819,9.44E-05,0.001551893,1418969.168,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,333.6909349,9.49E-05,0.001502983,1461963.479,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,334.9810057,9.53E-05,0.001455982,1505656.753,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,336.2634397,9.58E-05,0.00141079,1550047.872,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,337.5382822,9.63E-05,0.001367317,1595135.651,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,338.805578,9.68E-05,0.001325476,1640918.848,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,340.0653719,9.73E-05,0.001285184,1687396.168,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,341.3177082,9.78E-05,0.001246366,1734566.273,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,342.5626312,9.83E-05,0.001208949,1782427.79,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,343.8001846,9.88E-05,0.001172865,1830979.318,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,345.0304122,9.94E-05,0.001138049,1880219.436,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,346.2533572,9.99E-05,0.001104442,1930146.708,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,347.4690629,0.000100452,0.001071985,1980759.697,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,348.677572,0.000101018,0.001040624,2032056.969,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,349.8789271,0.000101595,0.001010308,2084037.1,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,351.0731707,0.000102184,0.000980988,2136698.688,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,352.2603447,0.000102786,0.000952618,2190040.359,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,353.4404911,0.000103401,0.000925154,2244060.779,2.292,30.74,4851914.699
R 1261zf,60.07,394.0151683,0.218,3,1,1,354.6136514,0.00010403,0.000898555,2298758.656,2.292,30.74,4851914.699
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,201.2530317,0.000102671,2.051962635,814.903489,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,203.3974566,0.000103044,1.705836641,990.5739318,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,205.5291874,0.000103418,1.426426155,1196.853911,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,207.648299,0.000103795,1.199486541,1437.738359,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,209.7548662,0.000104174,1.014079143,1717.544892,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,211.8489633,0.000104555,0.861747974,2040.917298,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,213.9306641,0.000104938,0.735914343,2412.827055,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,216.0000419,0.000105323,0.63142854,2838.572854,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,218.0571697,0.00010571,0.544235552,3323.778141,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,220.1021201,0.0001061,0.471124139,3874.386731,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,222.1349651,0.000106492,0.409537301,4496.656531,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,224.1557764,0.000106886,0.357428211,5197.151465,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,226.1646251,0.000107283,0.313150072,5982.731702,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,228.1615822,0.000107682,0.275371423,6860.54228,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,230.146718,0.000108083,0.243010649,7838.000282,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,232.1201025,0.000108487,0.215185081,8922.780668,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,234.0818053,0.000108893,0.191171216,10122.80092,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,236.0318954,0.000109302,0.170373489,11446.20467,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,237.9704417,0.000109713,0.152299623,12901.34437,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,239.8975125,0.000110127,0.136541098,14496.76332,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,241.8131757,0.000110544,0.122757592,16241.17702,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,243.7174989,0.000110963,0.110664539,18143.4541,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,245.6105492,0.000111385,0.100023135,20212.59694,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,247.4923932,0.00011181,0.090632279,22457.72214,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,249.3630974,0.000112238,0.082322049,24888.04089,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,251.2227277,0.000112668,0.074948395,27512.83946,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,253.0713496,0.000113102,0.068388812,30341.45986,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,254.9090283,0.000113538,0.0625388,33383.28074,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,256.7358287,0.000113978,0.057308948,36647.69878,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,258.551815,0.00011442,0.052622533,40144.11037,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,260.3570513,0.000114866,0.048413541,43881.89403,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,262.1516012,0.000115315,0.044625007,47870.39321,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,263.9355281,0.000115767,0.041207655,52118.89996,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,265.7088947,0.000116223,0.038118742,56636.63914,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,267.4717636,0.000116682,0.035321104,61432.75345,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,269.2241969,0.000117144,0.032782348,66516.28924,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,270.9662565,0.00011761,0.030474173,71896.18308,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,272.6980037,0.000118079,0.028371796,77581.24919,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,274.4194995,0.000118552,0.026453466,83580.16766,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,276.1308047,0.000119029,0.024700052,89901.47357,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,277.8319796,0.00011951,0.023094694,96553.54682,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,279.5230841,0.000119995,0.021622497,103544.6029,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,281.2041778,0.000120483,0.020270283,110882.6847,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,282.8753201,0.000120976,0.019026364,118575.6542,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,284.5365698,0.000121473,0.017880358,126631.1866,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,286.1879855,0.000121974,0.016823025,135056.7635,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,287.8296254,0.000122479,0.015846125,143859.6678,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,289.4615474,0.000122989,0.014942298,153046.9794,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,291.0838089,0.000123504,0.014104959,162625.5709,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,292.6964673,0.000124023,0.013328208,172602.105,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,294.2995792,0.000124546,0.012606746,182983.0313,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,295.8932013,0.000125075,0.011935809,193774.5849,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,297.4773898,0.000125608,0.011311109,204982.7849,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,299.0522004,0.000126147,0.010728776,216613.4338,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,300.6176886,0.000126691,0.010185316,228672.117,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,302.1739097,0.00012724,0.009677569,241164.2036,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,303.7209186,0.000127795,0.009202672,254094.8468,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,305.2587697,0.000128355,0.008758029,267468.9853,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,306.7875172,0.000128921,0.00834128,281291.345,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,308.3072151,0.000129493,0.007950282,295566.4412,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,309.817917,0.000130071,0.00758308,310298.5807,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,311.319676,0.000130656,0.007237895,325491.8651,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,312.8125451,0.000131246,0.0069131,341150.1937,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,314.2965769,0.000131844,0.00660721,357277.2666,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,315.7718238,0.000132447,0.006318865,373876.5891,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,317.2383378,0.000133058,0.006046819,390951.4751,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,318.6961705,0.000133676,0.005789931,408505.0517,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,320.1453734,0.000134302,0.005547151,426540.2633,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,321.5859975,0.000134935,0.005317516,445059.8764,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,323.0180936,0.000135575,0.005100139,464066.4844,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,324.4417122,0.000136224,0.004894202,483562.5126,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,325.8569035,0.000136881,0.004698953,503550.2232,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,327.2637173,0.000137547,0.004513697,524031.7206,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,328.6622033,0.000138221,0.00433779,545008.9567,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,330.0524108,0.000138904,0.00417064,566483.7368,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,331.4343887,0.000139597,0.004011697,588457.7245,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,332.8081858,0.0001403,0.003860451,610932.4479,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,334.1738505,0.000141012,0.003716432,633909.3051,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,335.5314309,0.000141735,0.003579199,657389.5701,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,336.8809749,0.000142468,0.003448348,681374.3986,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,338.2225302,0.000143213,0.003323498,705864.8342,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,339.5561438,0.000143969,0.003204299,730861.8138,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,340.881863,0.000144737,0.003090421,756366.1745,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,342.1997344,0.000145518,0.002981561,782378.6588,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,343.5098044,0.000146311,0.002877433,808899.9212,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,344.8121193,0.000147118,0.00277777,835930.5342,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,346.1067249,0.000147938,0.002682324,863470.9945,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,347.3936669,0.000148773,0.002590864,891521.7292,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,348.6729907,0.000149623,0.002503171,920083.1021,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,349.9447413,0.000150489,0.002419041,949155.4199,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,351.2089636,0.000151372,0.002338285,978738.9383,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,352.4657022,0.000152271,0.002260722,1008833.869,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,353.7150013,0.000153188,0.002186186,1039440.384,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,354.956905,0.000154124,0.002114518,1070558.627,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,356.191457,0.000155079,0.002045571,1102188.713,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,357.418701,0.000156056,0.001979204,1134330.739,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,358.6386801,0.000157053,0.001915286,1166984.792,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,359.8514373,0.000158073,0.001853693,1200150.95,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,361.0570155,0.000159117,0.00179431,1233829.295,0.002,40.641,2931195.813
R 1336mzz (E),164.049,402.5060634,0.405,4,3,1,362.255457,0.000160187,0.001737025,1268019.915,0.002,40.641,2931195.813
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,221.7339488,0.000104609,1.826091932,1008.802735,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,224.0966054,0.000104986,1.523240979,1222.09144,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,226.445276,0.000105365,1.277920893,1471.731738,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,228.7800432,0.000105747,1.078007051,1762.33919,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,231.1009895,0.00010613,0.914155425,2098.886179,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,233.4081965,0.000106516,0.779117736,2486.704158,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,235.7017458,0.000106904,0.667236026,2931.48368,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,237.981718,0.000107294,0.574067006,3439.272238,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,240.2481935,0.000107687,0.496100978,4016.469945,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,242.5012524,0.000108081,0.430550146,4669.823107,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,244.7409739,0.000108478,0.375188181,5406.415787,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,246.967437,0.000108878,0.328227901,6233.659442,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,249.1807203,0.00010928,0.288227463,7159.28078,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,251.3809017,0.000109684,0.254018009,8191.307952,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,253.5680588,0.000110091,0.224647569,9338.055242,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,255.7422687,0.0001105,0.199337327,10608.1064,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,257.9036081,0.000110912,0.177447357,12010.29678,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,260.0521531,0.000111326,0.15844965,13553.69449,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,262.1879794,0.000111743,0.141906773,15247.5806,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,264.3111625,0.000112163,0.127454912,17101.42877,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,266.421777,0.000112586,0.114790331,19124.88426,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,268.5198974,0.000113011,0.103658527,21327.74261,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,270.6055977,0.000113439,0.093845488,23719.92807,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,272.6789513,0.00011387,0.085170633,26311.47197,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,274.7400315,0.000114304,0.077481085,29112.49114,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,276.7889108,0.000114741,0.070647001,32133.16651,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,278.8256614,0.000115181,0.064557755,35383.72198,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,280.8503552,0.000115623,0.059118815,38874.40372,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,282.8630635,0.00011607,0.054249155,42615.45996,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,284.8638573,0.000116519,0.049879135,46617.1213,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,286.8528071,0.000116971,0.045948731,50889.58177,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,288.829983,0.000117427,0.04240607,55442.98053,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,290.7954547,0.000117886,0.039206206,60287.38434,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,292.7492915,0.000118349,0.036310094,65432.77088,3.7082,40.100333,3201096.057
R 1336mzz (Z),164.049,443.4678975,0.3853,4,3,1,294.6915623,0.000118815,0.033683737,70889.01292,3.7082,40.100333,3201096.057
